"Corpus","Utterance"
"brent","I think he's burning something next door"
"brent","you see him"
"brent","is that their smoke alarm going off Dillon"
"brent","their smoke alarm going off"
"brent","did you hear that"
"brent","he finally got it to stop"
"brent","guess he doesn't learn how to cook too well huh"
"brent","guess he doesn't know how to cook too well"
"brent","alright we need something for Mommy's feet and your feet both of our feet are cold"
"brent","I can feel"
"brent","you know what"
"brent","we're gonna stay in so we'll just let's just put your slippers on"
"brent","where are your slippers"
"brent","come on now"
"brent","we're just gonna put your slippers"
"brent","I'm not putting you to bed"
"brent","come back here"
"brent","come back here"
"brent","runaway"
"brent","come Dillon"
"brent","alright"
"brent","come"
"brent","hey come back here"
"brent","come back here"
"brent","oh no"
"brent","man"
"brent","you could get hurt by doing that"
"brent","no"
"brent","no no no no no"
"brent","let go"
"brent","no"
"brent","okay put your shoe on"
"brent","I don't want you to get hurt babe"
"brent","there"
"brent","my tough guy"
"brent","what's Mommy gonna do with you"
"brent","wrecking the furniture and everything huh"
"brent","my tough guy"
"brent","okay where's Mommy's slippers"
"brent","get yours"
"brent","where's Mommy's"
"brent","oh Dillon what a wreck we look like today"
"brent","oh Dillon I don't think I had enough sleep"
"brent","did you"
"brent","alright handsome"
"brent","what do we wanna do"
"brent","hello"
"brent","hello is it for Dillon"
"brent","yes it's for Dillon"
"brent","it's Nana"
"brent","oh hang up"
"brent","hello Dillon"
"brent","it's for you Dillon"
"brent","I can tell the phone for you you're smiling"
"brent","hello"
"brent","is Dillon there"
"brent","oh hang up"
"brent","hello"
"brent","is Dillon there"
"brent","hello Dillon"
"brent","who's on the phone Dillon"
"brent","who's on the phone"
"brent","is it Daddy"
"brent","who is it"
"brent","hello"
"brent","hello Dillon I can hear you"
"brent","hello Dillon"
"brent","hello"
"brent","who's on the phone baby"
"brent","hello"
"brent","hi Dillon"
"brent","is somebody talking to you"
"brent","hello"
"brent","hello Dillon"
"brent","hello Dillon"
"brent","yeah"
"brent","oh hang up"
"brent","I think you hung up on"
"brent","hello"
"brent","who's on the phone"
"brent","oh hang up"
"brent","hello"
"brent","you dialing Nana"
"brent","yeah"
"brent","hello Dillon"
"brent","are you on the phone"
"brent","xxx did Daddy do that huh"
"brent","hello Dillon"
"brent","telephone"
"brent","you say hello on the telephone"
"brent","hi"
"brent","hi"
"brent","you say"
"brent","hi"
"brent","hello"
"brent","Dillon who's on the phone"
"brent","is it Nana"
"brent","Nana"
"brent","xxx Dada"
"brent","what"
"brent","hello"
"brent","hello Nana"
"brent","what"
"brent","tell me"
"brent","a"
"brent","b"
"brent","yeah"
"brent","you say"
"brent","hello"
"brent","hi"
"brent","who's on the phone"
"brent","who's on the phone"
"brent","hi"
"brent","hi"
"brent","say hello to"
"brent","yeah you talking on the phone"
"brent","you gotta say hello"
"brent","nobody on there"
"brent","what's a matter tough guy"
"brent","there you go little man"
"brent","hello"
"brent","I think it's for Dillon"
"brent","lemme see"
"brent","is it for you"
"brent","hello Dillon"
"brent","it's for you Dillon"
"brent","hello Dillon"
"brent","we get this melt all of a sudden"
"brent","oh come"
"brent","what's going on"
"brent","why all of a sudden the melt"
"brent","what was that all about"
"brent","oh"
"brent","come"
"brent","you're getting yourself all"
"brent","xxx let go let go let go let go"
"brent","you're xxx"
"brent","Dillon let go"
"brent","wait wait wait wait wait wait"
"brent","wait wait wait wait wait wait wait"
"brent","let go"
"brent","yeah you're getting yourself all tangled"
"brent","oh babe"
"brent","xxx xxx baby"
"brent","come"
"brent","you're alright"
"brent","you're alright"
"brent","oh you're alright"
"brent","oh"
"brent","oh"
"brent","you're okay"
"brent","you're okay"
"brent","xxx let's go do something else"
"brent","what"
"brent","look"
"brent","look"
"brent","see"
"brent","yeah what is that"
"brent","what is that"
"brent","that where Mommy works"
"brent","that's where Mommy works"
"brent","what about this"
"brent","what is this"
"brent","what is this"
"brent","this is Daddy's puzzle he made with you"
"brent","is this the puzzle Daddy made with you"
"brent","you want piece"
"brent","there's your piece"
"brent","and then you put all together"
"brent","yeah"
"brent","you put all together and you made different shapes"
"brent","is that what happened"
"brent","I think that's what happened"
"brent","yeah you made different shapes"
"brent","there's different pictures"
"brent","oops"
"brent","yeah we made all kinds of different things huh"
"brent","looks like you made a"
"brent","circle"
"brent","made some triangles"
"brent","can you make a square with them"
"brent","let's try it"
"brent","let's try and"
"brent","let's see if we can make a square"
"brent","we put one that way"
"brent","and what if we put one this way"
"brent","that's not a square yet is it"
"brent","I think we're gonna get a rectangle"
"brent","we still didn't end up with a square"
"brent","I don't think it comes out to be a square"
"brent","it's a weird odd shape isn't it"
"brent","don't know quite what you would call this"
"brent","a number seven"
"brent","that's what we made is a number seven"
"brent","hey"
"brent","you got everywhere"
"brent","okay"
"brent","triangle"
"brent","triangle"
"brent","you make a circle"
"brent","kind of a pentagon huh"
"brent","yeah it's kind of a pentagon"
"brent","it's stuck"
"brent","I can't get it"
"brent","there we go"
"brent","some of these don't stick real great do they"
"brent","especially the ones you get a hold of"
"brent","how come Dillon we put all together"
"brent","they don't fit"
"brent","all the way"
"brent","are they not all the same"
"brent","can that one fit in there"
"brent","oh man look"
"brent","doesn't come close"
"brent","maybe we need to get you some letters huh"
"brent","xxx like Nana had on her refrigerator"
"brent","is there one underneath the refrigerator"
"brent","how come you don't pick off with your right hand"
"brent","you could do that you know"
"brent","use your other hand"
"brent","you use your other hand baby"
"brent","one"
"brent","two"
"brent","three"
"brent","four"
"brent","five"
"brent","six"
"brent","seven"
"brent","oh you didn't get that one"
"brent","seven"
"brent","eight"
"brent","nine"
"brent","ten"
"brent","one"
"brent","two"
"brent","three"
"brent","four"
"brent","five"
"brent","six"
"brent","seven"
"brent","eight"
"brent","nine"
"brent","ten"
"brent","one"
"brent","two"
"brent","hey you never did that before"
"brent","I don't think you're supposed to be playing with those drawers"
"brent","yeah we have_to empty some of that stuff out of there I think"
"brent","Dillon"
"brent","chilling with my Dillon"
"brent","careful your fingers okay"
"brent","yeah"
"brent","open"
"brent","close"
"brent","open"
"brent","close"
"brent","open"
"brent","close"
"brent","open"
"brent","close"
"brent","open"
"brent","close"
"brent","open"
"brent","open"
"brent","bang"
"brent","xxx xxx xxx"
"brent","that's funny"
"brent","oh wait"
"brent","did you"
"brent","oh there we go"
"brent","I fixed it"
"brent","open"
"brent","close"
"brent","open"
"brent","you're gonna break it"
"brent","close"
"brent","open"
"brent","open"
"brent","open"
"brent","close"
"brent","open"
"brent","close"
"brent","open"
"brent","close"
"brent","open"
"brent","is Mama's hand in the way"
"brent","close"
"brent","open"
"brent","close"
"brent","open"
"brent","close"
"brent","you're funny"
"brent","open"
"brent","go"
"brent","keep going"
"brent","keep going"
"brent","open"
"brent","silly"
"brent","how am I supposed to catch these"
"brent","beautiful moments for memory"
"brent","huh"
"brent","when you keep stopping whenever you see me"
"brent","what"
"brent","should we open and close something else"
"brent","what can we open and close"
"brent","do you know how to open"
"brent","wait"
"brent","let's think of something else we can open and close"
"brent","what else opens and closes"
"brent","Dada gone to work"
"brent","how this"
"brent","this opens and closes"
"brent","remember this"
"brent","we go"
"brent","open"
"brent","and close"
"brent","open"
"brent","and close"
"brent","we can put the rooster inside"
"brent","and you open it"
"brent","and it's closed up when you close it huh"
"brent","you put the rooster in your mouth"
"brent","and then see"
"brent","Mommy gonna close this"
"brent","so you can't open it"
"brent","close"
"brent","come handsome"
"brent","what do you see"
"brent","what do you see"
"brent","what do you see when you look at me"
"brent","what do you see upon my knee"
"brent","alright"
"brent","my"
"brent","my"
"brent","somebody"
"brent","somebody xxx me"
"brent","okay"
"brent","what do you see when you look at me"
"brent","you're not supposed to playing with that because you're not even supposed to know that's there"
"brent","here you go Dillon"
"brent","sit down"
"brent","sit down"
"brent","xxx put that back"
"brent","these are from Nana"
"brent","yeah I thought that might be some of the problem huh"
"brent","where's your bowl"
"brent","what do you see"
"brent","spinning all around"
"brent","what do you see"
"brent","ow"
"brent","truly scrumptious"
"brent","you know you're truly scrumptious"
"brent","it good"
"brent","you're just being silent"
"brent","and put the bowl down and put that inside the bowl and you put your banana inside the bowl"
"brent","I don't know Dillon"
"brent","lacking imagination now"
"brent","well what do we see"
"brent","when you are"
"brent","I know what we'll do"
"brent","gonna be a leftover smorgasbord today okay"
"brent","we'll put your xxx down"
"brent","oh that's too hot"
"brent","we'll put these two together"
"brent","yeah"
"brent","xxx xxx pasta don't you"
"brent","you know what"
"brent","Dada"
"brent","xxx xxx convenience we didn't need to buy these"
"brent","okay"
"brent","want some more"
"brent","put it in your bowl so you can have more"
"brent","put your bowl down"
"brent","did I hear Mom at the end of that"
