"Corpus","Utterance"
"brown","I don't know"
"brown","where is it"
"brown","there it is"
"brown","did you get your picture taken"
"brown","what happened when they took your picture"
"brown","www"
"brown","that's right"
"brown","you are a good girl"
"brown","you are"
"brown","let's see"
"brown","what's this"
"brown","we have bacon and banana and parsley and bread"
"brown","hi Eve"
"brown","did you tell Gloria the story"
"brown","she is indeed"
"brown","very much awake"
"brown","who was making all that noise"
"brown","hmm"
"brown","Sarah who's making that noise"
"brown","you"
"brown","what're you doing"
"brown","well I'm glad"
"brown","what"
"brown","what is it"
"brown","what is it"
"brown","what is that something the man has"
"brown","isn't it a cart"
"brown","I think it's a cart"
"brown","well I know you said it wasn't but what is it"
"brown","well I'm aware of that"
"brown","you don't have a shell do you"
"brown","oh"
"brown","I think not"
"brown","it's almost time to have lunch"
"brown","there it goes"
"brown","what's it doing Eve"
"brown","too quickly"
"brown","well not really too quickly"
"brown","is it flying now"
"brown","where's it going"
"brown","they're dirty are they"
"brown","the dirty fingers"
"brown","what lady"
"brown","well you ask her"
"brown","you have_to ask her because it's her tongue"
"brown","you must to ask her please if you could see her tongue"
"brown","that's what I'm using to knit with"
"brown","I'm using that to knit with"
"brown","make you a pretty new sweater"
"brown","the blue one"
"brown","down on the table"
"brown","if you'd ask her please I'd bet she'd do it"
"brown","that's a cart"
"brown","it's another kind of a cart"
"brown","it's another kind of a cart"
"brown","is it green"
"brown","see they did wait for us"
"brown","I think it's probably about time"
"brown","alright"
"brown","it was in a bag"
"brown","no it's too big for a bag"
"brown","would you like a piece of cheese"
"brown","and what"
"brown","cracker or bread and butter"
"brown","hmm"
"brown","you'll get your spoon"
"brown","here you are"
"brown","hi Eve"
"brown","shall I cut it"
"brown","I xxx have any peanut"
"brown","just a little little bit"
"brown","we'll have_to save some for Papa"
"brown","we'll have_to save some for Papa"
"brown","would you like a bite of lobster salad"
"brown","it's lobster salad"
"brown","well I'm trying to thaw out buns for Papa for his sandwich"
"brown","xxx put in the skillet"
"brown","not to bake no"
"brown","just so it thaws out"
"brown","just so it'll thaw out it was frozen"
"brown","xxx"
"brown","I already cut it"
"brown","xxx already cut it"
"brown","see"
"brown","two pieces"
"brown","they don't want to see xxx your mouth"
"brown","oh Eve"
"brown","they don't want to see your tummy either"
"brown","you're supposed to be eating your lunch"
"brown","d you want some lobster salad for your lunch"
"brown","since you're so big"
"brown","d you"
"brown","xxx you get a little bit bigger too"
"brown","you might like it when you get a little bit bigger"
"brown","yeah when Sarah gets a little bigger too"
"brown","yes"
"brown","I don know whether she likes them or not but we'll try"
"brown","xxx zwieback"
"brown","zwieback"
"brown","what am I doing"
"brown","that's exactly what I'm doing"
"brown","that's his sandwich"
"brown","o"
"brown","I bumped into the board"
"brown","what dear"
"brown","what"
"brown","you forgot something"
"brown","alright"
"brown","xxx board"
"brown","just board"
"brown","what did I do"
"brown","hmm"
"brown","you said God"
"brown","God"
"brown","no Mama didn't say God"
"brown","not that time I didn't"
"brown","they're not feeling very well"
"brown","they do"
"brown","yeah"
"brown","that's right"
"brown","and so does Margaret"
"brown","uhhuh"
"brown","no Helga's alright"
"brown","she feels fine"
"brown","uhhuh"
"brown","green beans and carrots"
"brown","in that glass yes"
"brown","we'll sing that after lunch"
"brown","we won't sing it right now"
"brown","I'm eating lobster salad too"
"brown","on bread"
"brown","she's going to go and have her lunch"
"brown","ask her if she's coming back again"
"brown","who"
"brown","what's she gonna do"
"brown","I know you were telling Fraser that but Mom was gone I didn't hear you"
"brown","what did you tell Fraser"
"brown","no she's not gonna come back when she wakes up from her nap"
"brown","no"
"brown","she'll be back another time"
"brown","when Fraser comes another time then she'll come"
"brown","no more humming"
"brown","xxx eat lunch"
"brown","no more humming"
"brown","no more singing"
"brown","we're eating our lunch"
"brown","then xxx sing"
"brown","with Fraser and Papa and Sarah will listen"
"brown","xxx finish your lunch"
"brown","wait until you finish your lunch"
"brown","yes"
"brown","she's gonna go home and have her lunch and then she's gonna go back to work"
"brown","in her study"
"brown","maybe"
"brown","not in Papa's study"
"brown","in her study"
"brown","that's right"
"brown","he's in he study"
"brown","no more humming"
"brown","I'm goin give her some tapioca too"
"brown","Sarah's gonna eat some tapioca"
"brown","it's in her dish"
"brown","you may see it when I give it to her"
"brown","you forgot to tell Fraser where we went"
"brown","remember when we were sleeping"
"brown","when you slept in that great big bed"
"brown","you forgot to tell Fraser"
"brown","tell him what we did"
"brown","tell him where we went and what we did"
"brown","well you forgot to tell him the other day"
"brown","you can tell him right now"
"brown","tell him what we did"
"brown","you wanna do what"
"brown","no don't do that"
"brown","we went down to xxx"
"brown","and what did we do"
"brown","we had breakfast there yes"
"brown","are you finished"
"brown","we'll wash your hands after you're finished"
"brown","you're still eating your sandwich aren't you"
"brown","alright"
"brown","now we'll wash your hands"
"brown","Fraser'd like to know what you did when you went to the beach"
"brown","we didn't forget we didn't plan to eat supper at the beach"
"brown","what did we see"
"brown","we did see salters yes"
"brown","but who was there"
"brown","who was there"
"brown","well of_course I was there"
"brown","xxx pies and cakes and there's sand"
"brown","that's right"
"brown","well on Wednesday"
"brown","not today"
"brown","on Wednesday"
"brown","he's going to go to Emerson hall today"
"brown","but he's not gonna come back today"
"brown","on Wednesday"
"brown","yeah tomorrow morning"
"brown","yeah when you wake up from from your night's sleep"
"brown","from your good night's sleep"
"brown","that's right"
"brown","you take a nap after lunch and you have a night's sleep after supper"
"brown","yes"
"brown","when you wake up from your good night's sleep"
"brown","from your good night's sleep"
"brown","uhhuh"
"brown","stretching"
"brown","yes I know"
"brown","yours is blue"
"brown","yours is blue"
"brown","he did"
"brown","you didn't forget it"
"brown","you said it"
"brown","you didn't forget it"
"brown","it went in there"
"brown","why don't you say another one"
"brown","don't say that one again"
"brown","oh don't say it again Eve"
"brown","say another one"
"brown","Colin"
"brown","his name is Colin Fraser"
"brown","he's right behind you sitting in the chair"
"brown","what did we forget"
"brown","oh they're not talking to you"
"brown","well it's not Becky"
"brown","it's Nancy calling to somebody else"
"brown","it's somebody else"
"brown","Colin Fraser"
"brown","that's right"
"brown","just like your name is Eve Family_Name"
"brown","only you call him Fraser so he ought_to call you Cummings"
"brown","oh you're pulling her down"
"brown","o she's falling"
"brown","you're falling Sarah"
"brown","you want her to play with your ear"
"brown","we'll cut the pictures after you have your nap"
"brown","after you have your nap then you and Papa can cut the pictures"
"brown","watch your foot please"
"brown","Eve"
"brown","is she"
"brown","well don't put your foot on her head"
"brown","with your ear"
"brown","I hope she doesn't burp in your ear"
"brown","no that's not Papa"
"brown","that's just a little statue we have in the window"
"brown","uhhuh"
"brown","it looks like Papa"
"brown","well it's not"
"brown","a picture"
"brown","another statue"
"brown","what was that"
"brown","Eve please come in and shut the door darling"
"brown","that's alright"
"brown","you come back in"
"brown","you can see Helga and play with them later"
"brown","play with the children"
"brown","you can play yourself but not now"
"brown","you have_to go and take a nap in just a few minutes"
"brown","go up and sleep in your bed"
"brown","we can play with the children yes when you wake up"
"brown","outside"
"brown","what are you doing to me"
"brown","pushing what"
"brown","well I know"
"brown","why are you doing that"
"brown","you're goin push the rest of it"
"brown","well I won't be able to get out"
"brown","well Eve"
"brown","how will we get out"
"brown","well I know you're in but how will we get out"
"brown","I know our shoes are in"
"brown","well I wish you would"
"brown","thank"
"brown","here it comes Sarah"
"brown","here comes Eve pushing the table"
"brown","oh I see what you're doing now"
"brown","uhhuh"
"brown","well I don't know how you'll get in"
"brown","silly yourself"
"brown","how will you push it back"
"brown","leave it right there please"
"brown","Colin Fraser"
"brown","Colin Fraser"
"brown","uhhuh"
"brown","Colin"
"brown","there's only one Colin"
"brown","over there"
"brown","Colin is his name"
